# DG conservative solution coefficients
# nvar = 3
# ndof = 4
# nvol = 100
# x = x_center + jacobian*xi; basis_id uses Legendre P_(basis_id-1)
# columns: element_id basis_id x_center jacobian cons_1 ... cons_nvar
           9           3   8.4999999999837539E-002   4.9999999999923578E-003  -1.2462154843833851E-010   1.5398325286710868E-010  -4.3617437153479514E-010
           9           4   8.4999999999837539E-002   4.9999999999923578E-003  -1.2736186264797601E-010   1.5061059155586495E-010  -4.4576230761357341E-010
          10           1   9.4999999999822254E-002   4.9999999999923647E-003   1.0000000005310548        5.8082296993939668E-010   2.5000000018587096     
          10           2   9.4999999999822254E-002   4.9999999999923647E-003   3.6461855738136113E-011  -2.0913314393619383E-010   1.2761502676669611E-010
          10           3   9.4999999999822254E-002   4.9999999999923647E-003  -4.8822753827392912E-010   5.8339334482439907E-010  -1.7088028875871319E-009
          10           4   9.4999999999822254E-002   4.9999999999923647E-003  -3.7544571756325903E-010   4.4415257165141903E-010  -1.3140634380933945E-009
          11           1  0.10499999999980701        4.9999999999923855E-003   1.0000000004260272        4.0568713415524839E-010   2.5000000014910890     
          11           2  0.10499999999980701        4.9999999999923855E-003   1.0047042796543877E-010  -2.5290710839850452E-010   3.5164400634508314E-010
          11           3  0.10499999999980701        4.9999999999923855E-003  -1.6555284110683341E-009   1.9637959373997878E-009  -5.7943446426050114E-009
          11           4  0.10499999999980701        4.9999999999923855E-003  -1.0706049648581221E-009   1.2666851998392623E-009  -3.7471231976047628E-009
          12           1  0.11499999999979130        4.9999999999918998E-003   1.0000000004027598        1.9327527824662783E-010   2.5000000014096551     
          12           2  0.11499999999979130        4.9999999999918998E-003   1.8844943948928834E-010  -3.2945308301826114E-010   6.5957587221609557E-010
          12           3  0.11499999999979130        4.9999999999918998E-003  -5.1795637027309291E-009   6.1327856461056392E-009  -1.8128468898249137E-008
          12           4  0.11499999999979130        4.9999999999918998E-003  -3.0510833623621783E-009   3.6100204513460086E-009  -1.0678785219992784E-008
